time,SLP_N,SNO_N,TS_N,Extent_Had_Diff_N
2053-11-01,101453.0,9.162193e-06,252.83498,-3.1048751068975218
2053-12-01,101552.89,7.981925e-06,247.4586,-3.595330247432763
2054-01-01,101485.125,8.7672315e-06,248.34044,-3.972876035523809
2054-02-01,101709.97,7.0126093e-06,245.72066,-4.156848688735996
2054-03-01,101518.05,7.4879176e-06,250.4714,-3.9917162185817077
2054-04-01,101736.22,8.65539e-06,256.6802,-3.167953641542095
2054-05-01,102122.805,7.343369e-06,267.2954,-2.452708960679809
2054-06-01,101571.25,3.910104e-06,275.2269,-2.9013100929866678
2054-07-01,100837.26,4.326804e-06,277.36707,-2.7002022609617136
2054-08-01,101193.49,5.463171e-06,276.1883,-1.6013925955906654
2054-09-01,101240.984,8.639979e-06,270.36313,-0.9473276316723833
2054-10-01,100923.64,1.0601052e-05,262.45752,-2.3647593430331444
2054-11-01,101801.95,1.033191e-05,253.86176,-3.62788025228552
2054-12-01,101222.11,8.479405e-06,249.39883,-3.8497796434007636
2055-01-01,101017.016,8.5203665e-06,247.74394,-4.454230051919806
2055-02-01,101683.66,7.661763e-06,246.92159,-4.551995856847999
2055-03-01,101983.88,7.3087836e-06,247.99976,-4.3117021237577156
2055-04-01,101901.17,7.5044363e-06,256.26498,-3.4940590954140927
2055-05-01,102042.914,7.0456604e-06,266.5581,-2.948152330139809
2055-06-01,101308.52,4.6846776e-06,274.44724,-2.941519746966671
2055-07-01,101391.7,2.7885123e-06,277.5344,-3.089801857197715
2055-08-01,101109.86,5.738155e-06,276.1759,-2.325960301626667
2055-09-01,101280.47,8.752951e-06,270.7592,-0.9481357516283815
2055-10-01,101393.16,1.0066476e-05,261.07632,-2.594423454313146
2055-11-01,101400.555,9.18548e-06,252.62157,-3.1479229373615194
2055-12-01,101474.766,9.409704e-06,248.96175,-4.045950649484766
2056-01-01,101695.336,7.5259645e-06,246.53049,-4.479629302475811
2056-02-01,101929.63,6.8186423e-06,245.55087,-4.527841214487996
2056-03-01,102854.61,6.311808e-06,248.86143,-4.2944319215017135
2056-04-01,101469.34,8.3353325e-06,255.97757,-3.2943694295260944
2056-05-01,101701.48,7.878132e-06,266.62173,-2.398093144959809
2056-06-01,101558.93,2.607928e-06,275.10782,-3.038153364826666
2056-07-01,101467.945,1.1809757e-06,277.54614,-3.5418748767777135
2056-08-01,101031.86,4.579891e-06,276.36966,-2.2061771560946655
2056-09-01,101058.86,9.41655e-06,270.65784,-1.0960180151163827
2056-10-01,101420.81,1.0539583e-05,261.3282,-2.3394253378891445
2056-11-01,100839.695,1.0146361e-05,253.27577,-3.4361058695135203
2056-12-01,100643.91,1.0832273e-05,250.18172,-3.94672254881276
2057-01-01,100684.67,7.9991705e-06,246.41716,-4.530289305283809
2057-02-01,102132.7,7.5826633e-06,244.64148,-4.631488919263999
2057-03-01,102077.4,7.3884153e-06,249.06418,-4.227612981581714
2057-04-01,101647.61,8.683542e-06,256.89212,-3.4299312826140937
2057-05-01,101432.92,7.391685e-06,266.90198,-2.824663841747805
2057-06-01,101501.49,4.7907274e-06,275.542,-2.878674680798669
2057-07-01,100711.17,5.770086e-06,277.56683,-2.8760955046617127
2057-08-01,100987.58,5.170607e-06,276.2633,-1.665352186762668
2057-09-01,101004.414,8.434566e-06,270.71927,-1.0505721365683822
2057-10-01,101689.04,9.000043e-06,261.22937,-2.027476241913144
2057-11-01,100676.41,1.0142206e-05,252.51324,-3.310511807473519
2057-12-01,100153.39,1.0396318e-05,248.87994,-3.885055209996761
2058-01-01,100760.164,9.430793e-06,246.99538,-4.316034277431811
2058-02-01,100761.35,8.462428e-06,246.2876,-4.4830868069520005
2058-03-01,101153.21,7.746997e-06,250.09308,-4.18548440470172
2058-04-01,101549.19,8.323585e-06,257.381,-3.3091349520380966
2058-05-01,101694.81,6.9065804e-06,268.19653,-2.180774036747808
2058-06-01,101023.37,4.3123887e-06,275.34668,-2.534769561010668
2058-07-01,101085.3,2.4964245e-06,277.53287,-3.5204373299937117
2058-08-01,101076.9,5.1682437e-06,275.9422,-2.6712584703866664
2058-09-01,100800.336,9.2278715e-06,270.9378,-1.6153198593603841
2058-10-01,101145.33,1.2931078e-05,262.44016,-2.8765083387891446
2058-11-01,101047.5,9.140177e-06,253.34631,-3.03076163500152
2058-12-01,101395.664,7.920724e-06,248.01898,-3.6958003482007644
2059-01-01,101473.55,7.995222e-06,245.5429,-3.9082716711558074
2059-02-01,102227.84,7.4388804e-06,245.12166,-4.174825641583997
2059-03-01,101333.22,8.020024e-06,248.16788,-4.143295681325707
2059-04-01,101342.88,8.76601e-06,256.00876,-3.1310684659900936
2059-05-01,101895.16,7.19226e-06,267.214,-2.0201374298358044
2059-06-01,101421.945,3.6368665e-06,274.8628,-2.3836780771586668
2059-07-01,101094.6,3.4589343e-06,277.2106,-3.0118414064657113
2059-08-01,101133.26,4.5350685e-06,276.1151,-2.1112151054226667
2059-09-01,100885.266,1.0632553e-05,270.25827,-0.9465134868283842
2059-10-01,100692.66,1.2246204e-05,261.86377,-2.3254600144651434
2059-11-01,101427.9,9.597016e-06,254.29248,-3.053380242165522
2059-12-01,101413.36,7.95583e-06,247.66017,-3.453748239748764
2060-01-01,101995.086,7.031862e-06,244.56412,-3.8592239686518095
2060-02-01,102115.93,8.211614e-06,246.50815,-4.197970989911994
2060-03-01,101806.305,7.731681e-06,247.51125,-4.18568901455771
2060-04-01,101009.81,9.430073e-06,256.34796,-3.031596913406096
2060-05-01,101977.73,6.502908e-06,267.8324,-2.3601050674078046
2060-06-01,101464.46,3.8910007e-06,275.71844,-2.392699574662668
2060-07-01,101136.414,4.117485e-06,277.59344,-3.1757688221137137
2060-08-01,100890.17,5.8466035e-06,276.4431,-2.421832686138665
2060-09-01,101026.68,8.8552115e-06,270.7497,-1.7233135840723817
2060-10-01,100892.35,1.1657506e-05,262.63608,-2.8260399121691453
2060-11-01,101487.13,9.643794e-06,253.68353,-3.3798436306815223
2060-12-01,100908.27,8.983729e-06,248.87755,-3.459239326448765
2061-01-01,102106.79,6.479405e-06,245.2659,-3.7060308675798073
2061-02-01,102248.59,7.420509e-06,245.65779,-4.142750037463998
2061-03-01,102664.25,6.5182685e-06,249.44536,-3.95788698862971
2061-04-01,102354.86,6.247918e-06,257.0295,-2.907145583038096
2061-05-01,101674.71,7.01866e-06,266.7358,-2.000038910163804
2061-06-01,101454.26,2.7841797e-06,275.56848,-2.218137812470667
2061-07-01,100794.76,3.6578988e-06,277.4266,-3.2673010371097124
2061-08-01,101046.164,5.734234e-06,276.25333,-2.431047896846666
2061-09-01,100676.08,1.0941073e-05,271.0715,-1.2662139990443837
2061-10-01,100856.586,1.1019947e-05,262.52454,-2.423386384857144
2061-11-01,100929.33,9.855429e-06,253.81212,-3.1268867718335205
2061-12-01,101577.805,7.905372e-06,248.59036,-3.4555732423127647
2062-01-01,102294.14,6.731901e-06,246.1548,-3.877215956395805
2062-02-01,101657.01,8.090526e-06,245.7972,-4.196759398167998
2062-03-01,101901.09,8.457365e-06,251.32274,-3.9729008289337138
2062-04-01,102064.18,8.023898e-06,258.30225,-3.0425825009060947
2062-05-01,101809.89,8.246798e-06,267.67896,-2.4940320881758034
2062-06-01,101216.336,4.661394e-06,275.72565,-2.7443036529026674
2062-07-01,100718.04,3.846061e-06,277.68063,-3.2723267167697117
2062-08-01,100604.61,4.441255e-06,276.42963,-2.5117633682226677
2062-09-01,101179.5,8.556163e-06,270.74463,-1.4063596128923832
2062-10-01,101203.2,1.01998985e-05,261.76715,-2.2714243506371457
2062-11-01,100948.19,9.637153e-06,253.32683,-3.138691530477523
2062-12-01,101050.664,8.492228e-06,248.06635,-3.864684326752762
2063-01-01,100930.2,9.41774e-06,246.03174,-4.320427582067806
2063-02-01,101399.06,8.247072e-06,245.48978,-4.365013624408
2063-03-01,101347.69,8.167836e-06,247.35358,-4.00704580254971
2063-04-01,102163.99,7.701692e-06,257.43848,-3.1591997121220956
2063-05-01,101617.96,6.6676116e-06,267.44302,-2.9273541303958073
2063-06-01,101605.305,3.3338072e-06,275.33066,-3.150076625482667
2063-07-01,101109.625,3.1415207e-06,277.44928,-3.2160016689017077
2063-08-01,100835.11,6.2339e-06,276.13242,-2.250726124890667
2063-09-01,101043.516,1.0699751e-05,270.34116,-1.0677252373003823
2063-10-01,101029.98,1.1021054e-05,261.7477,-2.1421093186411397
2063-11-01,101506.766,1.0567885e-05,254.05139,-3.2240809640335186
2063-12-01,101316.81,8.463844e-06,250.08392,-4.026348150740763
2064-01-01,100829.695,8.56197e-06,245.31496,-4.4513299001118085
2064-02-01,101471.43,8.13132e-06,245.29808,-4.506668174992001
2064-03-01,101740.914,7.662293e-06,249.49902,-4.082724971125712
2064-04-01,101553.79,8.500776e-06,257.28485,-3.3262610518380935
2064-05-01,101946.08,6.497881e-06,267.5571,-2.571999716239807
2064-06-01,101390.62,3.127189e-06,275.7825,-2.9194630623666686
2064-07-01,101124.71,2.7526135e-06,277.79837,-3.418224068541713
2064-08-01,101410.86,5.2315095e-06,276.29733,-3.183459944098666
2064-09-01,101290.805,8.632913e-06,271.13416,-2.1247819686803817
2064-10-01,101468.35,9.624048e-06,262.42508,-2.903727937137144
2064-11-01,101185.27,1.0761462e-05,254.33105,-3.6950561238695236
2064-12-01,101276.87,8.739717e-06,249.0897,-4.092559648304757
2065-01-01,101138.92,8.261062e-06,247.59058,-4.552958684115808
2065-02-01,101544.195,8.186194e-06,247.86102,-4.814705208207998
2065-03-01,101631.07,7.273231e-06,250.18279,-4.438471097397713
2065-04-01,101731.77,7.558516e-06,256.76175,-3.552012045702094
2065-05-01,102177.69,6.502769e-06,267.47815,-3.0063119068758084
2065-06-01,101266.766,3.7281454e-06,275.39377,-2.972093997830669
2065-07-01,101122.305,3.4853688e-06,277.8537,-3.3950091120577124
2065-08-01,100713.164,5.3151275e-06,276.5674,-2.416693947470665
2065-09-01,100992.43,1.0275517e-05,270.93002,-1.5233974615483845
2065-10-01,101089.12,1.0993167e-05,262.81732,-2.865605851845145
2065-11-01,100673.02,1.0113296e-05,253.0229,-3.0347721572895203
2065-12-01,100491.555,1.0563194e-05,247.80833,-3.897412326284762
2066-01-01,101637.5,8.846756e-06,248.31926,-4.709066317107808
2066-02-01,102096.7,7.708672e-06,248.00546,-4.905506641639999
2066-03-01,101677.625,7.031808e-06,249.09827,-4.479935277637715
2066-04-01,101941.8,8.115544e-06,257.61194,-3.4494668024140953
2066-05-01,101772.15,7.0931706e-06,267.8407,-2.613035245479807
2066-06-01,101418.71,4.177168e-06,275.63593,-2.776150567150667
2066-07-01,101140.72,4.376533e-06,277.82635,-3.1063162048057134
2066-08-01,101004.45,6.1778787e-06,276.6128,-2.1439637776986675
2066-09-01,101037.555,9.088137e-06,270.90826,-1.4854974597163837
2066-10-01,101077.77,1.1166981e-05,261.5175,-2.3308004163491436
2066-11-01,101007.625,1.0277278e-05,253.36063,-3.362733032809521
2066-12-01,101053.914,8.8617035e-06,250.03242,-3.9378932402647635
2067-01-01,101900.51,8.015938e-06,248.81105,-4.697325037291808
2067-02-01,102340.41,7.656272e-06,248.75662,-4.828289634543998
2067-03-01,102333.23,7.3055553e-06,250.19731,-4.563131550573713
2067-04-01,100912.51,1.0864322e-05,257.37497,-3.7034393573780946
2067-05-01,101453.266,7.6884835e-06,268.66272,-3.186069537611804
2067-06-01,101102.15,5.580241e-06,276.06042,-3.182847837226669
2067-07-01,100953.86,3.0142378e-06,278.1666,-3.6277468953857124
2067-08-01,101270.766,4.0917967e-06,276.90295,-3.135052819154666
2067-09-01,100919.68,8.051241e-06,272.09033,-2.312701867888383
2067-10-01,101030.7,1.1694318e-05,263.75067,-3.385336396537146
2067-11-01,101111.49,1.0640756e-05,255.38962,-3.8772136890415183
2067-12-01,101348.17,8.712885e-06,250.39336,-4.479307272288764
2068-01-01,102339.84,7.598489e-06,249.13985,-5.092269168707807
2068-02-01,102469.28,7.50311e-06,248.86778,-4.546564566663999
2068-03-01,101950.516,7.80043e-06,251.68596,-4.596832779781714
2068-04-01,101706.12,8.591533e-06,257.34128,-3.6506647672540993
2068-05-01,102348.48,5.760442e-06,268.40222,-3.1093259905678075
2068-06-01,101395.63,4.362502e-06,275.8752,-3.444757709978667
2068-07-01,100697.95,4.1215476e-06,277.7771,-3.7381650244457134
2068-08-01,101116.76,4.020913e-06,276.77307,-2.7787975344626688
2068-09-01,101268.19,7.928927e-06,271.64215,-2.138684605684383
2068-10-01,101088.36,1.1027265e-05,262.66138,-2.7867811732731447
2068-11-01,101321.14,8.511111e-06,253.19485,-3.6688912012015216
2068-12-01,101119.74,8.377924e-06,247.69736,-3.9238287440887625
2069-01-01,100933.48,9.7982565e-06,246.70648,-4.539955120427809
2069-02-01,100577.4,9.032921e-06,246.12944,-4.655153581319995
2069-03-01,100527.96,9.650875e-06,248.96776,-4.416211782973713
2069-04-01,101648.11,8.448038e-06,257.15698,-3.4738062409980976
2069-05-01,101317.92,7.934592e-06,267.17044,-2.5588970780718086
2069-06-01,101375.99,3.8780063e-06,275.63806,-2.679482332438665
2069-07-01,100723.97,3.538279e-06,277.5224,-2.9024571082897133
2069-08-01,100989.805,7.1858394e-06,276.02347,-2.297863525894666
2069-09-01,101124.234,9.501221e-06,269.70392,-1.3747383577843832
2069-10-01,101143.29,1.13869655e-05,261.43323,-2.096463206861145
2069-11-01,101098.94,1.1320763e-05,253.46439,-3.09501103624552
2069-12-01,100666.16,9.151371e-06,247.86345,-3.4931487681247635
2070-01-01,101206.17,7.859653e-06,244.54225,-4.052915957107807
2070-02-01,101249.47,7.650871e-06,246.0898,-3.9573004341439972
2070-03-01,102102.19,6.9347752e-06,249.48228,-3.6127590633177107
2070-04-01,101464.945,7.3009282e-06,255.44353,-2.7320828086940967
2070-05-01,101303.0,8.785811e-06,266.9715,-1.9012978572718087
2070-06-01,101281.61,3.5856408e-06,275.3145,-2.4513590174426696
2070-07-01,100847.68,4.4085955e-06,277.74564,-3.345926698625714
2070-08-01,100902.234,5.768697e-06,276.40366,-2.6201159833066665
2070-09-01,101366.95,8.580237e-06,270.54745,-1.9514722653723808
2070-10-01,101502.516,1.0744534e-05,262.85092,-2.850333100109144
2070-11-01,101539.04,9.1429365e-06,252.96419,-3.2843966760535217
2070-12-01,101635.414,7.948655e-06,247.60233,-3.6210748247087636
2071-01-01,101717.96,8.468081e-06,247.61778,-4.063846133363805
2071-02-01,101997.72,6.851511e-06,244.05162,-4.375475323024
2071-03-01,101166.73,8.567988e-06,247.81097,-4.097103448901713
2071-04-01,101179.92,9.108643e-06,256.25705,-3.348246606702098
2071-05-01,101693.984,8.878926e-06,267.293,-2.3156113527358073
2071-06-01,101543.74,4.027344e-06,275.05368,-2.4546278447786687
2071-07-01,100687.3,5.8182923e-06,277.6048,-2.835135157041714
2071-08-01,100802.61,6.316795e-06,276.22308,-1.5611487283186687
2071-09-01,100884.84,9.276317e-06,270.26843,-0.5927184889363835
2071-10-01,101219.34,9.757571e-06,261.02914,-1.7513456147091393
2071-11-01,101145.91,9.175182e-06,251.67474,-3.1429517757895233
2071-12-01,101395.984,8.921534e-06,249.03844,-3.6459514775647612
2072-01-01,102684.02,6.70857e-06,247.92789,-4.0757915328118095
2072-02-01,101943.305,7.050575e-06,245.37347,-4.3121715523359985
2072-03-01,102750.11,7.3741994e-06,250.77647,-4.217880811877711
2072-04-01,101805.12,7.442539e-06,258.3366,-3.2293201768700968
2072-05-01,101900.74,7.4615446e-06,266.46304,-2.5261817618158044
2072-06-01,101565.44,3.8679777e-06,275.44543,-2.8542736771906636
2072-07-01,100791.445,3.8925477e-06,277.66403,-2.8210863546817126
2072-08-01,101025.55,4.878233e-06,276.37393,-2.0910160218906686
2072-09-01,100496.51,9.894875e-06,270.98343,-1.3158302006283842
2072-10-01,100488.72,1.1794454e-05,261.48416,-2.014192958601143
2072-11-01,100824.805,1.0822202e-05,253.67418,-3.120415356781523
2072-12-01,100631.69,1.0082053e-05,246.68945,-3.644008321864762
2073-01-01,100505.445,1.0687236e-05,245.78497,-4.312496832363806
2073-02-01,101564.63,8.10563e-06,244.32983,-4.393076520191997
2073-03-01,101774.66,8.809046e-06,252.01096,-4.707877484333713
2073-04-01,100885.79,9.762117e-06,258.0867,-3.6295427113460974
2073-05-01,101646.95,7.123876e-06,267.80045,-2.6144033180158086
2073-06-01,101500.25,3.638416e-06,275.67987,-3.088138552158668
2073-07-01,101200.81,3.301794e-06,277.76566,-3.582086172741711
2073-08-01,101386.586,5.006095e-06,276.65802,-2.8634930026626684
2073-09-01,101223.86,7.904659e-06,271.25787,-2.665927347800382
2073-10-01,101337.18,1.0544322e-05,262.74753,-3.501515959893144
2073-11-01,101331.43,9.970643e-06,256.0472,-3.799527244145523
2073-12-01,101341.54,9.866537e-06,252.18018,-3.9673298245687647
2074-01-01,101711.83,7.057695e-06,246.5918,-4.111715350035805
2074-02-01,101771.305,7.4002282e-06,244.64351,-4.339181935887998
2074-03-01,101787.516,6.950857e-06,248.20123,-3.9730356201017116
2074-04-01,101711.13,7.737687e-06,256.77432,-2.9126860065980935
2074-05-01,101465.625,8.320651e-06,268.02795,-2.490036850611803
2074-06-01,101628.29,3.5511591e-06,275.7139,-2.958190412654666
2074-07-01,101131.72,2.44337e-06,277.7477,-3.442521371105718
2074-08-01,101276.02,4.7755243e-06,276.72153,-2.6348764251666665
2074-09-01,100629.914,1.0367417e-05,271.94345,-1.938916421320382
2074-10-01,100753.38,1.2335974e-05,263.18744,-2.992460818417144
2074-11-01,101541.97,9.828005e-06,253.54422,-3.488406747509522
2074-12-01,101662.72,8.654859e-06,251.16054,-3.798209511904762
2075-01-01,101377.62,8.209469e-06,247.92618,-4.04158097870781
2075-02-01,101851.53,7.628261e-06,248.8374,-4.319611444976001
2075-03-01,101836.914,8.226396e-06,250.31166,-4.22760429470971
2075-04-01,101436.61,8.376795e-06,257.25726,-3.3344953359660963
2075-05-01,101802.25,7.395213e-06,267.9667,-2.3140633117718057
2075-06-01,101421.79,4.386038e-06,276.00098,-2.821333426974663
2075-07-01,101340.47,2.7847282e-06,278.01373,-3.6562457502617107
2075-08-01,101391.07,4.1544795e-06,276.75012,-3.050438124974666
2075-09-01,100827.69,8.656203e-06,272.12115,-2.464210947664382
2075-10-01,100876.06,1.110975e-05,263.45596,-3.5303940407251435
2075-11-01,100996.45,9.231755e-06,254.22318,-3.46105511720552
2075-12-01,101892.6,8.552512e-06,250.0921,-4.070865754872765
2076-01-01,101940.08,8.246409e-06,247.96805,-4.6309599380678055
2076-02-01,101852.664,7.556124e-06,245.3804,-4.749789266575997
2076-03-01,102189.555,7.260519e-06,250.07272,-4.3488275501097124
2076-04-01,102052.58,7.850297e-06,256.15942,-3.503386911094095
2076-05-01,101575.6,8.327653e-06,267.9916,-2.828602354107808
2076-06-01,101538.125,3.5561827e-06,275.3796,-3.1526774295066726
2076-07-01,101041.38,2.4848266e-06,277.95358,-3.64473456199371
2076-08-01,101528.21,2.989604e-06,276.4707,-2.697498476542666
2076-09-01,101551.875,6.9288067e-06,271.60062,-1.8319348730003808
2076-10-01,100992.62,1.0860901e-05,263.4222,-3.1553476254331434
2076-11-01,100721.71,1.117838e-05,254.62671,-3.557034226085525
2076-12-01,101126.37,9.552082e-06,249.8776,-4.4927328918527625
2077-01-01,101430.99,8.251151e-06,247.20952,-4.811376584943812
2077-02-01,101620.695,8.982197e-06,247.87076,-5.118655212527999
2077-03-01,101697.8,8.2101005e-06,250.63503,-4.8037930679097105
2077-04-01,101830.18,7.887087e-06,256.2981,-3.9851469387820995
2077-05-01,101700.5,8.419749e-06,267.51688,-2.8282757120918074
2077-06-01,101176.26,4.47043e-06,276.04745,-3.0222515853666696
2077-07-01,101045.53,1.799575e-06,277.7844,-3.560405566317712
2077-08-01,100931.06,2.967635e-06,276.41162,-3.409015890258667
2077-09-01,101205.93,8.926865e-06,271.06253,-2.3378658667003798
2077-10-01,101148.71,1.1957649e-05,262.60272,-3.3702086144891448
2077-11-01,101396.18,9.1603515e-06,254.18112,-3.6713125040615218
2077-12-01,101567.83,8.052673e-06,250.31662,-3.852456531568764
2078-01-01,102053.75,7.173656e-06,245.67851,-4.391111295299806
2078-02-01,101245.16,8.589505e-06,245.06343,-4.509876239047998
2078-03-01,101668.35,7.3313768e-06,248.96692,-4.308231784989712
2078-04-01,101104.77,8.386879e-06,257.28525,-3.442499008174094
2078-05-01,101416.5,8.8958495e-06,267.9065,-2.805842477083809
2078-06-01,101642.305,3.5312132e-06,275.7288,-3.3203662439626704
2078-07-01,100844.79,4.116284e-06,277.53333,-3.620752032941713
2078-08-01,101235.516,4.536615e-06,276.41656,-2.832706628506667
2078-09-01,101299.54,8.2256465e-06,270.75708,-2.2633757386603826
2078-10-01,100699.83,1.2103684e-05,262.45224,-3.114614030149144
2078-11-01,101368.34,8.646504e-06,253.05624,-3.724086902889523
2078-12-01,101366.62,9.588768e-06,252.17154,-4.221909280452765
2079-01-01,101160.91,8.040961e-06,246.0607,-4.529079859939808
2079-02-01,101574.9,7.790578e-06,245.59373,-4.652187205207998
2079-03-01,101037.76,9.425021e-06,251.08337,-4.36190483550971
2079-04-01,101335.09,8.058197e-06,257.7818,-3.9302200068660955
2079-05-01,101273.93,9.254224e-06,268.3767,-2.987947489555804
2079-06-01,101199.9,5.9714775e-06,275.81927,-3.071615233974663
2079-07-01,101358.516,3.150607e-06,277.79657,-3.5835399118217133
2079-08-01,101231.586,5.3012304e-06,276.70224,-3.090950497162667
2079-09-01,101206.76,9.627872e-06,271.7834,-2.715025833768382
2079-10-01,100687.0,1.1846795e-05,264.05646,-3.3041399083171425
2079-11-01,101121.19,9.772453e-06,255.98256,-3.6241364186015232
2079-12-01,100697.08,1.0927074e-05,253.15668,-4.335299703056764
2080-01-01,101976.33,7.5708917e-06,246.99205,-4.778635307303805
2080-02-01,102233.35,7.5865155e-06,246.88089,-4.879995950464002
2080-03-01,102347.67,7.7422765e-06,251.42833,-4.8182119229017175
2080-04-01,101702.39,8.045319e-06,258.15594,-3.9740228899540995
2080-05-01,102016.91,6.845283e-06,268.06195,-3.1322346910118135
2080-06-01,101085.25,4.90731e-06,275.96292,-3.495373936706665
2080-07-01,101130.37,2.0705368e-06,277.99765,-4.034433296125714
2080-08-01,101044.234,6.2105814e-06,276.63367,-3.103376742398665
2080-09-01,101175.98,9.543642e-06,270.6791,-2.0086708896123824
2080-10-01,101208.086,9.531146e-06,261.99014,-3.007540267861147
2080-11-01,101242.34,9.473334e-06,253.48479,-3.821056666873524
2080-12-01,100721.3,9.304119e-06,249.02313,-4.34747894330876
2081-01-01,101163.13,1.0648395e-05,247.36488,-4.671461706687802
2081-02-01,101385.29,8.376609e-06,246.42496,-4.730381102055997
2081-03-01,101129.07,9.646419e-06,250.00006,-4.932614580957713
2081-04-01,101328.06,8.959784e-06,258.01303,-3.987230817246097
2081-05-01,101809.734,7.5122575e-06,267.4613,-2.888421535143804
2081-06-01,101468.09,4.322558e-06,275.56686,-2.926829603002668
2081-07-01,101223.51,3.4219106e-06,278.2514,-4.098135216345712
2081-08-01,101217.84,3.998228e-06,277.09064,-2.7937873783506673
2081-09-01,100903.32,8.243479e-06,271.15024,-1.8754740255043805
2081-10-01,101333.58,1.1412993e-05,261.84412,-3.127591416405143
2081-11-01,101865.734,8.866959e-06,255.07231,-3.9554732251095235
2081-12-01,101295.47,9.931816e-06,248.73766,-4.578767528004766
2082-01-01,101194.086,9.176842e-06,247.77841,-4.948399757275805
2082-02-01,101339.86,8.908715e-06,248.45218,-5.191175920092
2082-03-01,101543.49,8.755409e-06,252.02646,-5.01879149251771
2082-04-01,101376.33,8.982378e-06,257.60782,-4.06187007491809
2082-05-01,101510.78,7.331741e-06,268.122,-2.9801312962638082
2082-06-01,101471.484,3.002756e-06,275.57565,-3.1907552674066686
2082-07-01,101253.5,2.4661813e-06,277.96616,-3.8571927676897158
2082-08-01,101201.1,4.2107026e-06,276.90054,-3.0527777159706657
2082-09-01,101177.484,8.390076e-06,271.67136,-2.0397824884763818
2082-10-01,101284.26,9.834682e-06,262.92508,-3.529473576941145
2082-11-01,100997.47,1.039496e-05,253.72519,-3.960709312593522
2082-12-01,100778.664,1.031517e-05,250.52281,-4.02303042685276
2083-01-01,102024.03,9.050418e-06,246.24353,-4.9741384046518125
2083-02-01,101470.266,9.189189e-06,249.2548,-5.094538837691999
2083-03-01,102489.016,7.5648513e-06,252.37518,-4.771444343333714
2083-04-01,102029.734,7.3552965e-06,256.71674,-3.6133283917620975
2083-05-01,101913.984,6.592307e-06,267.15018,-3.0134796314998056
2083-06-01,101262.38,3.820499e-06,275.75906,-3.3800900903946705
2083-07-01,100868.67,3.6735566e-06,277.63892,-3.4040653941217105
2083-08-01,100899.27,5.187447e-06,276.8706,-2.777257050014666
2083-09-01,100995.94,9.785529e-06,272.41876,-1.9193478292083839
2083-10-01,100922.74,1.0905323e-05,263.09686,-3.3939263485731432
2083-11-01,100374.95,1.1895161e-05,255.84892,-3.4906920979895233
2083-12-01,101381.19,8.182544e-06,249.5791,-4.5888019976807595
2084-01-01,101421.19,9.747849e-06,248.68018,-5.061398090875807
2084-02-01,102423.125,6.9332796e-06,247.55016,-4.707530047599995
2084-03-01,101956.14,8.200089e-06,250.53082,-4.628533163973712
2084-04-01,101391.68,9.255264e-06,257.29022,-3.6174025133260965
2084-05-01,101594.82,7.233593e-06,267.7019,-2.7245089266038036
2084-06-01,101350.84,3.7209645e-06,275.45816,-3.4356334105586726
2084-07-01,101135.2,3.882027e-06,277.89758,-3.597063865997713
2084-08-01,101144.11,5.973524e-06,276.83182,-2.3052073755906672
2084-09-01,101299.77,7.411618e-06,271.49307,-1.5367749492683842
2084-10-01,100962.51,1.22964275e-05,263.7776,-2.8090359305611425
2084-11-01,101003.1,1.0734527e-05,256.3613,-4.048481589405522
2084-12-01,100924.55,1.0528702e-05,249.28133,-4.767580746716758
2085-01-01,102121.1,8.476715e-06,248.90141,-4.9478041725558075
2085-02-01,101216.945,8.993304e-06,247.36316,-4.852673186464001
2085-03-01,101768.32,8.295955e-06,250.77794,-4.688547496285718
2085-04-01,102301.13,8.1260305e-06,257.63437,-3.7633434473740977
2085-05-01,101667.44,7.5842577e-06,267.81345,-3.029818265831805
2085-06-01,101444.67,4.2509096e-06,275.59366,-3.3981362828226676
2085-07-01,100913.766,3.1476518e-06,277.77917,-3.4521642855817127
2085-08-01,101443.96,4.408746e-06,276.37936,-2.495076127150665
2085-09-01,101174.97,9.146112e-06,271.1568,-1.5231049781603838
2085-10-01,101176.73,1.0709763e-05,261.88696,-2.3718718363731437
2085-11-01,100940.29,1.1228441e-05,254.87495,-3.8592206416015227
2085-12-01,101744.68,7.759375e-06,249.75797,-4.370344375268761
2086-01-01,102171.78,7.326371e-06,247.68591,-4.608993966003808
2086-02-01,101764.53,7.3457268e-06,248.16202,-4.906272965751999
2086-03-01,101309.44,8.320684e-06,250.01956,-4.552349366565711
2086-04-01,101677.98,8.690102e-06,256.58206,-3.6300000023900996
2086-05-01,101252.625,7.991439e-06,267.2985,-2.6782135739318065
2086-06-01,101123.65,5.3198964e-06,275.5834,-3.222500612482669
2086-07-01,101023.51,2.7492197e-06,277.72626,-3.5382164944497134
2086-08-01,100892.0,4.808752e-06,276.34204,-2.5665876960866676
2086-09-01,100933.45,9.650734e-06,270.32407,-1.565305597532383
2086-10-01,101029.06,1.1251976e-05,262.3597,-2.8352570932851444
2086-11-01,100862.54,1.0414686e-05,254.78809,-3.4131649289895236
2086-12-01,100773.92,9.795867e-06,247.75134,-4.015616987808764
2087-01-01,100719.21,9.3595e-06,245.6957,-4.596176660531805
2087-02-01,100599.61,9.121032e-06,247.55385,-4.793525081996
2087-03-01,102009.82,7.3561923e-06,249.17215,-4.763505511661711
